Project ID,Project Name,Sector & subsector,Structure,Country,Power Region,State,Developer,Offtaker,PPA estimated signing year,Term,Capacity (MW)
120898,E.ON Colbeck's Corner Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,E.On Climate & Renewables GmbH,Digital Realty,2016,12,88
120898,E.ON Colbeck's Corner Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,E.On Climate & Renewables GmbH,Johnson & Johnson,2016,12,100
120972,Allete Diamond Spring Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Allete Clean Energy,Smithfield Foods,2019,12,75
120972,Allete Diamond Spring Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Allete Clean Energy,Starbucks,2019,15,50
120972,Allete Diamond Spring Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Allete Clean Energy,Wal-Mart,2019,15,175
120972,Apex Diamond Spring Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Allete Clean Energy,Not Reported,2019,15,228
121624,WGL Avon PV Plant,"Solar, PV",Not reported,United States,New York,New York,WGL Energy,Avon Central School District,2016,,1.8
121736,SunPower CSU Fullerton PV Plant,"Solar, PV",Not reported,United States,California,California,SunPower Corp,California State University,2016,,4
121830,Whirlpool Marion And Ottawa Wind Farm,"Wind, Onshore",Not reported,United States,PJM,Ohio,Whirlpool Corp,Whirlpool Corp,2016,,6
121934,L Oreal Settimo Torinese Rooftop PV Plant,"Solar, PV",Not reported,Italy,,,Enersol Flomar Ltd,L'Oreal SA,2015,,3
122084,E.ON Radford's Run Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,E.On Climate & Renewables GmbH,QTS Realty Trust,2019,10,306
122084,E.ON Radford's Run Wind Farm Undisclosed CMU Capacity PPA,"Wind, Onshore",Green tariff,United States,MISO,Illinois,E.On Climate & Renewables GmbH,Carnegie Mellon University,2019,5,
122192,SolarCity Fort Carson Residential PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Colorado,SolarCity Corp,US Department of Defense,2016,,3
122194,SolarCity Fort Detrick Residential PV Portfolio,"Solar, PV",Not reported,United States,PJM,Maryland,SolarCity Corp,US Department of Defense,2016,,1.7
122248,Cenergy Power North Midway PV Plant,"Solar, PV",Not reported,United States,California,California,Cenergy Power Inc,Seneca Resources Corp,2016,,3.1
122856,Clenera Five Points PV Plant Phase I,"Solar, PV",Physical PPA,United States,California,California,Centaurus Renewable Energy,University of California,2016,25,30
122856,Clenera Five Points PV Plant Phase I,"Solar, PV",Physical PPA,United States,California,California,Clenera,University of California,2016,25,30
122858,Clenera Five Points PV Plant Phase II,"Solar, PV",Physical PPA,United States,California,California,Centaurus Renewable Energy,University of California,2016,25,10
122858,Clenera Five Points PV Plant Phase II,"Solar, PV",Physical PPA,United States,California,California,Clenera,University of California,2016,25,10
122878,Neoen Hornsdale Wind Farm Phase III,"Wind, Onshore",Not reported,Australia,,,Neoen SAS,ACT Government,2017,,109
122940,Maoneng Sunraysia PV Plant,"Solar, PV",Not reported,Australia,,,Maoneng Australia,State of New South Wales,2018,,67
122940,Maoneng Sunraysia PV Plant,"Solar, PV",Not reported,Australia,,,Maoneng Australia,UNSW Sydney,2018,,62
123066,IKEA Renton PV Plant,"Solar, PV",Not reported,United States,PJM,Maryland,REC Solar,Ikea Group Corp,2016,,1.2
123110,Amazon Mulreavy Wind Farm Phase I,"Wind, Onshore",Not reported,Ireland,,,Not Reported,Amazon,2019,,82
123114,Amazon Mulreavy Meenadreen South Wind Farm,"Wind, Onshore",Not reported,Ireland,,,Not Reported,Amazon,2019,,9
123566,EDF Glaciers Edge Wind Farm,"Wind, Onshore",Physical PPA,United States,MISO,Iowa,EDF Energy,Google LLC,2017,,200
123796,Amazon Texas Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Lincoln Clean Energy LLC,Amazon,2016,15,227.7
123796,Amazon Texas Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Lincoln Clean Energy LLC,Iron Mountain Inc,2016,15,25.3
124092,Mendota Hills Wind Farm Repowered,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,Leeward Renewable Energy,Digital Realty,2017,,76
124126,Rockfire Capital Wroughton Airfield PV Plant,"Solar, PV",Not reported,United Kingdom,,,British Solar Renewables Ltd,HSBC,2016,15,60.9
124378,Arizona Public Service Red Rock PV Plant,"Solar, PV",Virtual PPA,United States,Southwest,Arizona,Arizona Public Service Co,Arizona State University,2016,,23.5
124378,Arizona Public Service Red Rock PV Plant,"Solar, PV",Virtual PPA,United States,Southwest,Arizona,Arizona Public Service Co,PayPal,2016,,23.5
124428,Ameresco FCC Butner PV Plant,"Solar, PV",Not reported,United States,Southeast,North Carolina,Ameresco Inc,Federal Bureau of Prisons,2016,,3.1
124432,L'Oreal Florence PV Plant,"Solar, PV",Not reported,United States,PJM,Kentucky,Scenic Hill Solar,L'Oreal SA,2016,,1.5
124434,Ameresco FCC Butner PV Plant,"Solar, PV",Not reported,United States,SPP,Arkansas,Scenic Hill Solar,L'Oreal SA,2016,,1.2
124436,NextEra Woodcliff Lake PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,NextEra Energy Resources LLC,Bayerische Motoren Werke AG,2014,20,1.2
124688,SunPower Macy's Maryland PV Portfolio,"Solar, PV",Not reported,United States,PJM,Maryland,SunPower Corp,Macy's Inc,2015,20,5
125112,Vandenberg Air Force PV Plant,"Solar, PV",Not reported,United States,California,California,SunPower Corp,US Department of Defense,2014,25,28
125216,Acciona & Tuto Puerto Libertad PV Plant,"Solar, PV",Not reported,Mexico,,,Acciona,Not Reported,2017,,56
125216,Acciona & Tuto Puerto Libertad PV Plant,"Solar, PV",Not reported,Mexico,,,Tuto Energy,Not Reported,2017,,56
125320,SolarCity Joseph Gallo Farms PV Plant,"Solar, PV",Not reported,United States,California,California,SolarCity Corp,Joseph Gallo Farms,2016,,2
125338,GEM Energy ONU PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Ohio,GEM Energy,Ohio Northern University,2016,25,2
125410,SolarCity Chesapeake College PV Plant,"Solar, PV",Not reported,United States,PJM,Maryland,SolarCity Corp,Chesapeake College,2015,20,2
125562,SolarCity Clorox Aberdeen Rooftop PV Plant,"Solar, PV",Not reported,United States,PJM,Maryland,SolarCity Corp,Clorox,2016,,1.9
125685,Horizon Wind Bright Stalk Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,EDP Renewables,Salesforce,2018,15,80
125685,Horizon Wind Bright Stalk Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,EDP Renewables,Wal-Mart,2018,15,123
125851,Dominion Summit Farms PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,Dominion Resources Inc/VA,Boston Medical Center Corp,2016,,18.4
125851,Dominion Summit Farms PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,Dominion Resources Inc/VA,Massachusetts Institute of Technology,2016,,51.5
125851,Dominion Summit Farms PV Plant,"Solar, PV",Virtual PPA,United States,Southeast,North Carolina,Dominion Resources Inc/VA,Post Office Square Redevelopment Corp,2016,,0.7
126049,CES Energy Cookstown PV Plant,"Solar, PV",Not reported,United Kingdom,,,CES Energy UK Ltd,Dale Farm Ltd,2016,20,5
126463,Krammer Wind Farm,"Wind, Onshore",Physical PPA,Netherlands,,,Delta Wind,Akzo Nobel NV,2016,15,23.6
126463,Krammer Wind Farm,"Wind, Onshore",Physical PPA,Netherlands,,,Delta Wind,Google LLC,2016,15,25.5
126463,Krammer Wind Farm,"Wind, Onshore",Physical PPA,Netherlands,,,Zeeuwind,DSM,2016,15,23.6
126463,Krammer Wind Farm,"Wind, Onshore",Physical PPA,Netherlands,,,Zeeuwind,Philips,2016,15,23.6
126489,Amazon Central II Wind Farm,"Wind, Onshore",Physical PPA,United States,PJM,Ohio,EverPower Wind Holdings,Amazon,2016,,189
126873,Adenium Rashadiya PV Plant,"Solar, PV",Not reported,Jordan,,,Adenium Energy Capital,Lafarge SA,2016,15,17
126973,UET Naval Base Ventura PV Plant,"Solar, PV",Not reported,United States,California,California,UniEnergy Technologies LLC,US Department of Defense,2016,,6
126975,Pickett National Raisin PV Plant,"Solar, PV",Not reported,United States,California,California,Pickett Solar,National Raisin Co,2016,,3.3
126989,Pickett Bee Sweet PV Plant,"Solar, PV",Not reported,United States,California,California,Pickett Solar,Bee Sweet Citrus,2016,,2.5
127005,Guleslettene Wind Farm,"Wind, Onshore",Virtual PPA,Norway,,,Zephyr AS,Alcoa Corp,2018,15,194
127093,Dominion Southampton PV Plant,"Solar, PV",Green tariff,United States,PJM,Virginia,Community Energy Inc,Amazon,2016,,139
127111,Engie Anson PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Engie SA,Microsoft Corp,2019,,110.5
127149,IKEA Joliet Rooftop PV Plant,"Solar, PV",Not reported,United States,MISO,Illinois,SoCore Energy LLC,Ikea Group Corp,2016,,2.9
127155,Canadian Solar Maplewood PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,Canadian Solar,Anheuser-Busch InBev NV,2019,15,310
127157,Dominion Myrtle PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Dominion Resources Inc/VA,T-Mobile USA Inc,2019,,19.5
127343,Dominion & Amazon Virginia PV Portfolio,"Solar, PV",Green tariff,United States,PJM,Virginia,Virginia Solar,Amazon,2016,,94
127411,RES Cactus Flats Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Renewable Energy Systems,General Mills,2017,15,100
127411,RES Cactus Flats Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Renewable Energy Systems,General Motors Co,2016,15,50
127415,SunPower West Contra PV Portfolio,"Solar, PV",Not reported,United States,California,California,SunPower Corp,West Contra Costa Unified School District,2016,,6.3
127707,Horizon Meadow Lake Wind Farm VI,"Wind, Onshore",Virtual PPA,United States,MISO,Indiana,EDP Renewables,Cummins Inc,2017,20,75
127707,Horizon Meadow Lake Wind Farm VI,"Wind, Onshore",Virtual PPA,United States,MISO,Indiana,EDP Renewables,Nestle,2018,,50
127717,Iron Mountain Freehold PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Tech Advisory Group,Iron Mountain Inc,2016,20,2
127727,IKEA Columbus PV Plant,"Solar, PV",Not reported,United States,PJM,Ohio,Ikea Group Corp,Ikea Group Corp,2016,,1.2
128141,Westcoast Lagunitas PV Plant,"Solar, PV",Not reported,United States,California,California,Westcoast Solar Energy,Lagunitas Brewing Company,2016,,2.1
129069,Acciona Almeyda PV Plant,"Solar, PV",Physical PPA,Chile,,,Acciona,Empresa Nacional de Mineria,2018,,62
129282,Inovateus Spartan PV Plant,"Solar, PV",Not reported,United States,MISO,Michigan,Alterra Power Corp,Michigan State University,2016,25,7.8
129282,Inovateus Spartan PV Plant,"Solar, PV",Not reported,United States,MISO,Michigan,Inovateus Solar LLC,Michigan State University,2016,25,7.8
129354,Kenyon Brandeis PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Massachusetts,Kenyon Energy,Brandeis University,2017,20,1.3
129880,Bouwdokken Wind Farm Repowered,"Wind, Onshore",Physical PPA,Netherlands,,,E Connection Project BV,Akzo Nobel NV,2016,15,9.5
129880,Bouwdokken Wind Farm Repowered,"Wind, Onshore",Physical PPA,Netherlands,,,E Connection Project BV,DSM,2016,15,9.5
129880,Bouwdokken Wind Farm Repowered,"Wind, Onshore",Physical PPA,Netherlands,,,E Connection Project BV,Google LLC,2016,15,8.5
129880,Bouwdokken Wind Farm Repowered,"Wind, Onshore",Physical PPA,Netherlands,,,E Connection Project BV,Philips,2016,15,9.5
129894,Nuon Wieringermeer Wind Farm,"Wind, Onshore",Not reported,Netherlands,,,Nuon Wind Development BV,Microsoft Corp,2017,,160
130044,Ameresco Massachusetts PV Portfolio,"Solar, PV",Virtual PPA,United States,PJM,Massachusetts,Ameresco Inc,Blue Cross Blue Shield,2017,,1.3
130044,Ameresco Massachusetts PV Portfolio,"Solar, PV",Virtual PPA,United States,PJM,Massachusetts,BlueWave Capital LLC,Blue Cross Blue Shield,2017,,1.3
130098,Hanwha Techren PV Plant Phase II,"Solar, PV",Green tariff,United States,Southwest,Nevada,Hanwha Q Cells,Apple Inc,2017,,235
130520,Affordable Los Lunas I PV Plant,"Solar, PV",Green tariff,United States,Southwest,New Mexico,Affordable Solar,Facebook,2016,,11.8
130522,Affordable Los Lunas I PV Plant,"Solar, PV",Green tariff,United States,Southwest,New Mexico,Affordable Solar,Facebook,2016,,11.8
130524,Affordable Los Lunas I PV Plant,"Solar, PV",Green tariff,United States,Southwest,New Mexico,Affordable Solar,Facebook,2016,,11.8
130618,Hilltopper Wind Farm,"Wind, Onshore",Other/Unknown,United States,MISO,Illinois,Swift Current Energy,Starbucks,2018,,14
130618,Hilltopper Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,Swift Current Energy,Bloomberg LP,2017,15,17
130618,Hilltopper Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,Swift Current Energy,Comcast Corp,2018,,9
130618,Hilltopper Wind Farm,"Wind, Onshore",Virtual PPA,United States,MISO,Illinois,Swift Current Energy,General Motors Co,2017,,100
130808,Celsia Solar Yumbo PV Plant,"Solar, PV",Physical PPA,Colombia,,,Celsia SA,Postobon,2018,,6
130928,Compton Group Shotwick PV Plant,"Solar, PV",Not reported,United Kingdom,,,British Solar Renewables Ltd,UPM-Kymmene UK,2016,25,50
131114,NRG Dodge PV Plant,"Solar, PV",Virtual PPA,United States,MISO,Minnesota,NRG Energy,Red Wind Shoe Co,2016,25,1.2
131118,NRG Highway 14 PV Plant,"Solar, PV",Virtual PPA,United States,MISO,Minnesota,NRG Energy,Red Wind Shoe Co,2016,25,1.2
131496,SunPower Gala PV Plant,"Solar, PV",Virtual PPA,United States,Northwest,Oregon,SunPower Corp,Apple Inc,2017,25,71
132004,Withernwick Wind Farm Extension,"Wind, Onshore",Not reported,United Kingdom,,,Energiekontor AG,Not Reported,2018,,8.2
132034,EREN Burkina Faso PV Plant,"Solar, PV",Not reported,Burkina Faso,,,EREN Renewable Energy SA,IAMGOLD Corp,2017,15,15
132088,sPower Pleinmont PV Portfolio,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Sustainable Power Group,Akamai,2018,,27
132088,sPower Pleinmont PV Portfolio,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Sustainable Power Group,Apple Inc,2018,,134
132088,sPower Pleinmont PV Portfolio,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Sustainable Power Group,Etsy,2018,,4.5
132088,sPower Pleinmont PV Portfolio,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Sustainable Power Group,Microsoft Corp,2018,15,409.5
132592,Capital Stage Bedfordshire PV Plant,"Solar, PV",Not reported,United Kingdom,,,Not Reported,BT Group Plc,2015,,2.5
132592,Capital Stage Bedfordshire PV Plant,"Solar, PV",Not reported,United Kingdom,,,Not Reported,Total Group,2015,,2.5
132846,Cypress Creek Baker Point PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Maryland,OneEnergy Renewables,Monumental Sports & Entertainment,2017,,5.9
132846,Cypress Creek Baker Point PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Maryland,OneEnergy Renewables,National Geographic,2017,,5.9
132984,E.ON West of the Pecos PV Plant,"Solar, PV",Virtual PPA,United States,ERCOT,Texas,E.On Climate & Renewables GmbH,SK E&S Co Ltd,2018,20,65
133308,IEnova Border Solar Norte PV Plant,"Solar, PV",Not reported,Mexico,,,Infraestructura Energetica Nova SAB de CV,Comercializadora Circulo CCK SA de CV,2019,,37.5
133308,IEnova Border Solar Norte PV Plant,"Solar, PV",Not reported,Mexico,,,Infraestructura Energetica Nova SAB de CV,El Puerto de Liverpool SAB de CV,2019,,37.5
133308,IEnova Border Solar Norte PV Plant,"Solar, PV",Not reported,Mexico,,,Infraestructura Energetica Nova SAB de CV,Envases Universales de Mexico SAPI de CV,2019,,37.5
133308,IEnova Border Solar Norte PV Plant,"Solar, PV",Not reported,Mexico,,,Infraestructura Energetica Nova SAB de CV,Grupo Cementos de Chihuahua,2019,,37.5
133422,Engie Akin PV Plant,"Solar, PV",Virtual PPA,Mexico,,,Akin Solar SA de CV,Gerdau SA,2018,,130
134233,Ienova Pima Solar PV Plant,"Solar, PV",Not reported,Mexico,,,Infraestructura Energetica Nova SAB de CV,Deacero SA de CV,2017,,110
134243,Belectric Rolls Royce Bristol Rooftop PV Plant,"Solar, PV",Not reported,United Kingdom,,,Belectric Holding GmbH,Rolls-Royce Holdings PLC,2016,25,3.4
134315,Eolus Wind Wall Wind Farm Repowered,"Wind, Onshore",Virtual PPA,United States,California,California,Eolus Vind AB,Amazon,2019,,47
134993,Ren Energy Ltd Norwich PV Plant,"Solar, PV",Not reported,United Kingdom,,,Ren Energy Ltd,Briar Chemicals,2017,25,1.3
135019,E.ON Boiling Springs Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,E.On Climate & Renewables GmbH,Honda,2019,,120
135027,Hollyfield PV Plant,"Solar, PV",Virtual PPA,United States,PJM,Virginia,Virginia Electric & Power Co,University of Virginia,2016,,20
135031,NRG Borrego Sacramento International Airport PV Portfolio,"Solar, PV",Not reported,United States,California,California,NRG Energy,Sacramento International Airport,2017,25,7.9
135095,Red Dirt Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Enel Green Power,Google LLC,2017,12,138.6
135095,Red Dirt Wind Farm,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,Enel Green Power,T-Mobile USA Inc,2017,12,160
135433,Minco Wind Farm Phase IV,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,NextEra Energy Resources LLC,DSM,2017,,31
135435,Minco Wind Farm Phase V,"Wind, Onshore",Virtual PPA,United States,SPP,Oklahoma,NextEra Energy Resources LLC,AT&T Inc,2018,,220
135561,AES Gener Los Andes PV Plant Phase II,"Solar, PV",Virtual PPA,Chile,,,AES,Google LLC,2019,14,45.5
135567,Infinity Seymour Hills Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Infinity Renewables,Ingersoll Rand PLC,2018,,22
135567,Seymour Hills Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Infinity Renewables,Akamai,2017,,5
135637,BNB & Campbells Camden PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,BNB Renewable Energy Holdings,Campbell Soup Co,2017,20,4.4
135787,SunVest Philadelphia PV Plant,"Solar, PV",Not reported,United States,PJM,Pennsylvania,SunVest Solar,Southeastern Pennsylvania Transportation Authority,2017,,3.1
135873,RES Telstra Australia PV Plant,"Solar, PV",Virtual PPA,Australia,,,RES Australia,Telstra Corp,2017,,70
135875,Lakiakangas Wind Farm Phase II,"Wind, Onshore",Not reported,Finland,,,Fingrid OYJ,Google LLC,2018,10,50.4
136171,SunPower Stonehill College PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,SunPower Corp,Stonehill College,2016,20,2.8
136309,REC Rancho Santa Margarita PV Plant,"Solar, PV",Not reported,United States,California,California,REC Solar,Applied Medical Corp,2017,,2.9
