Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 06/09  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/09  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/09  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/09  13:00:00,62.15193731,3.50520892,0.211309923,0,49.33102137,9.104397103,0,0,,
 06/09  14:00:00,62.4259769,3.50520892,0.485349506,0,49.33102137,9.104397103,0,0,,
 06/09  15:00:00,62.61106492,3.50520892,0.670437525,0,49.33102137,9.104397103,0,0,,
 06/09  16:00:00,62.63699546,3.50520892,0.696368068,0,49.33102137,9.104397103,0,0,,
 06/09  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/09  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/09  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  07:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,7.226222379,7.226222379,,
 06/10  08:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,4.69737862,4.69737862,,
 06/10  09:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,3.029459937,3.029459937,,
 06/10  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,1.568703357,1.568703357,,
 06/10  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,0.14058283,0.14058283,,
 06/10  12:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/10  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/10  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/10  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/10  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  20:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/10  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  07:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  08:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  09:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/11  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,15.12394932,15.12394932,,
 06/12  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,6.524092501,6.524092501,,
 06/12  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,2.378328487,2.378328487,,
 06/12  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.08045224,0.08045224,,
 06/12  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/12  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/12  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/12  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/12  14:00:00,61.98613209,3.50520892,0.045504702,0,49.33102137,9.104397103,0,0,,
 06/12  15:00:00,62.1316631,3.50520892,0.191035706,0,49.33102137,9.104397103,0,0,,
 06/12  16:00:00,62.12428166,3.50520892,0.183654272,0,49.33102137,9.104397103,0,0,,
 06/12  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/12  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/12  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,7.767653775,7.767653775,,
 06/13  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,4.222957403,4.222957403,,
 06/13  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,1.791132394,1.791132394,,
 06/13  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.115389625,0.115389625,,
 06/13  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/13  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/13  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/13  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/13  14:00:00,62.01828201,3.50520892,0.077654625,0,49.33102137,9.104397103,0,0,,
 06/13  15:00:00,62.1332932,3.50520892,0.192665807,0,49.33102137,9.104397103,0,0,,
 06/13  16:00:00,62.12640448,3.50520892,0.185777087,0,49.33102137,9.104397103,0,0,,
 06/13  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/13  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/13  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,6.843050859,6.843050859,,
 06/14  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,3.511376776,3.511376776,,
 06/14  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,1.200578443,1.200578443,,
 06/14  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/14  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/14  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/14  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/14  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/14  14:00:00,62.03797636,3.50520892,0.097348971,0,49.33102137,9.104397103,0,0,,
 06/14  15:00:00,62.20786612,3.50520892,0.267238726,0,49.33102137,9.104397103,0,0,,
 06/14  16:00:00,62.17742347,3.50520892,0.236796084,0,49.33102137,9.104397103,0,0,,
 06/14  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/14  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/14  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,8.402535082,8.402535082,,
 06/15  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,4.466551656,4.466551656,,
 06/15  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,1.899952327,1.899952327,,
 06/15  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.100853517,0.100853517,,
 06/15  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/15  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/15  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/15  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/15  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/15  15:00:00,61.96294845,3.50520892,0.022321063,0,49.33102137,9.104397103,0,0,,
 06/15  16:00:00,62.01478491,3.50520892,0.074157518,0,49.33102137,9.104397103,0,0,,
 06/15  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/15  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/15  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,10.20850633,10.20850633,,
 06/16  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,4.931750108,4.931750108,,
 06/16  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,1.479639109,1.479639109,,
 06/16  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/16  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/16  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/16  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/16  13:00:00,62.0323114,3.50520892,0.091684007,0,49.33102137,9.104397103,0,0,,
 06/16  14:00:00,62.19031932,3.50520892,0.249691933,0,49.33102137,9.104397103,0,0,,
 06/16  15:00:00,62.22343692,3.50520892,0.282809529,0,49.33102137,9.104397103,0,0,,
 06/16  16:00:00,62.1987455,3.50520892,0.258118106,0,49.33102137,9.104397103,0,0,,
 06/16  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/16  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/16  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  07:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,5.113400492,5.113400492,,
 06/17  08:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,2.895481971,2.895481971,,
 06/17  09:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,1.418397435,1.418397435,,
 06/17  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,0.155344207,0.155344207,,
 06/17  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,0,0,,
 06/17  12:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/17  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/17  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/17  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,0,0,,
 06/17  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/17  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  07:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  08:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  09:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/18  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,10.22209086,10.22209086,,
 06/19  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,4.455083974,4.455083974,,
 06/19  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,0.647001917,0.647001917,,
 06/19  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/19  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/19  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/19  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/19  13:00:00,61.96100103,3.50520892,0.020373643,0,49.33102137,9.104397103,0,0,,
 06/19  14:00:00,62.05092763,3.50520892,0.110300243,0,49.33102137,9.104397103,0,0,,
 06/19  15:00:00,62.14825287,3.50520892,0.207625481,0,49.33102137,9.104397103,0,0,,
 06/19  16:00:00,62.13753325,3.50520892,0.196905855,0,49.33102137,9.104397103,0,0,,
 06/19  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/19  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/19  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,11.04022088,11.04022088,,
 06/20  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,5.840868058,5.840868058,,
 06/20  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,2.088643478,2.088643478,,
 06/20  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.045457852,0.045457852,,
 06/20  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/20  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/20  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/20  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/20  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/20  15:00:00,61.94379218,3.50520892,0.00316479,0,49.33102137,9.104397103,0,0,,
 06/20  16:00:00,61.94736505,3.50520892,0.00673766,0,49.33102137,9.104397103,0,0,,
 06/20  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/20  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/20  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  06:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,10.33432653,10.33432653,,
 06/21  07:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,6.112604958,6.112604958,,
 06/21  08:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,3.088981811,3.088981811,,
 06/21  09:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.427403869,0.427403869,,
 06/21  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/21  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/21  12:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0,0,,
 06/21  13:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 06/21  14:00:00,62.00664563,3.50520892,0.066018239,0,49.33102137,9.104397103,0,0,,
 06/21  15:00:00,62.17556925,3.50520892,0.234941856,0,49.33102137,9.104397103,0,0,,
 06/21  16:00:00,62.23482587,3.50520892,0.294198484,0,49.33102137,9.104397103,0,0,,
 06/21  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 06/21  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  20:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/21  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/22  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/22  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 06/22  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
